"会社名","SOC","あなたの名刺所有枚数","全体の名刺所有枚数","最終名刺交換日","コンタクト登録数","最終コンタクト日","URL","郵便番号","住所","電話番号","代表者の役職名","代表者の氏名","主業：大分類","主業：中分類","従業：大分類","従業：中分類","従業員数","資本金（千円）","売上高（百万円）","決算年月","創業年月","設立年月","株式公開区分","法人番号","会社キーワード","企業動向","導入ITサービス","会社メモ"
"株式会社日下歯車製作所","5507260894353","","","","","","","473-0924","愛知県豊田市花園町小松原178","","","","","","","","","","","","","","","3180301020882","","","",""
"株式会社日下部工業所","6476131200519","","","","","","","969-1651","福島県伊達郡桑折町大字万正寺西原前1-1","","","","","","","","","","","","","","","7380001002554","","","",""
"有限会社日下部製作所","4759232387868","","","","","","","212-0003","神奈川県川崎市幸区小向町3-14","","","","","","","","","","","","","","","4020002080522","","","",""
"株式会社日下部製作所","1803625403067","","","","","","","520-0063","滋賀県大津市横木二丁目23-16","","","","","","","","","","","","","","","8160001003375","","","",""
"日下部電機株式会社","6132900849348","","","","","","","651-2241","兵庫県神戸市西区室谷二丁目11-2","","","","","","","","","","","","","","","8140001004672","","","",""
"有限会社日下部ラベラー","6477992556645","","","","","","","580-0024","大阪府松原市東新町三丁目5-17 307号","","","","","","","","","","","","","","","4120102014089","","","",""
"有限会社草刈金属工業","6352162561169","","","","","","","340-0834","埼玉県八潮市大字大曽根2047-3","","","","","","","","","","","","","","","3030002046829","","","",""
"株式会社草川精機","6189890967061","","","","","","","601-8146","京都府京都市南区上鳥羽奈須野町153","","","","","","","","","","","","","","","8130001010457","","","",""
"有限会社草住製作所","6025994903051","","","","","","","142-0053","東京都品川区中延一丁目4-16","","","","","","","","","","","","","","","4010702002256","","","",""
"有限会社クサツ製作所","5540282383640","","","","","","","525-0047","滋賀県草津市追分五丁目12-58","","","","","","","","","","","","","","","9160002012036","","","",""
"株式会社クサナギ","4394188258601","","","","","","","425-0077","静岡県焼津市五ケ堀之内1387-1","","","","","","","","","","","","","","","3080001014798","","","",""
"株式会社日柳製作所","5311803865132","","","","","","","744-0002","山口県下松市大字東豊井898-6","","","","","","","","","","","","","","","5250001009465","","","",""
"株式会社草薙製作所","9626125916388","","","","","","","512-8064","三重県四日市市伊坂町1633-10","","","","","","","","","","","","","","","1190001014723","","","",""
"有限会社くさのエンジニアリング","5627994469815","","","","","","","972-8334","福島県いわき市渡辺町田部六反田5-3","","","","","","","","","","","","","","","1380002023290","","","",""
"有限会社草野精機","8559235841068","","","","","","","146-0093","東京都大田区矢口一丁目19-20","","","","","","","","","","","","","","","6010802004456","","","",""
"株式会社草野電機","1413859118357","","","","","","","183-0005","東京都府中市若松町一丁目9-22","","","","","","","","","","","","","","","8012401000438","","","",""
"草信消防機械株式会社","6408708003442","","","","","","","700-0866","岡山県岡山市北区岡南町一丁目9-5","","","","","","","","","","","","","","","8260001002136","","","",""
"有限会社クサノマシン","1140696222927","","","","","","","355-0162","埼玉県比企郡吉見町大字松崎79-3","","","","","","","","","","","","","","","5030002096847","","","",""
"草原商事株式会社","9050077812830","","","","","","","273-0122","千葉県鎌ケ谷市東初富二丁目8-10-6","","","","","","","","","","","","","","","1040001092791","","","",""
"株式会社草間ガス圧接工業","6390316344685","","","","","","","134-0084","東京都江戸川区東葛西四丁目31-24","","","","","","","","","","","","","","","2011701002521","","","",""
"クサマ工業株式会社","3991549088541","","","","","","","447-0003","愛知県碧南市雁道町二丁目8-1","","","","","","","","","","","","","","","6180301015203","","","",""
"有限会社草間特殊ミシン商会","4155912777463","","","","","","","177-0035","東京都練馬区南田中四丁目25-16 105号","","","","","","","","","","","","","","","4011602003154","","","",""
"有限会社草柳製作所","4456668679656","","","","","","","259-1302","神奈川県秦野市菩提1696 イ号","","","","","","","","","","","","","","","1021002037795","","","",""
"株式会社クシコ","3503975971605","","","","","","","326-0065","栃木県足利市西砂原後町1141","","","","","","","","","","","","","","","1060001018539","","","",""
"株式会社櫛沢電機製作所","3655788683855","","","","","","","221-0014","神奈川県横浜市神奈川区入江一丁目32-6","","","","","","","","","","","","","","","2020001030793","","","",""
"有限会社串田鉄工所","2124088431062","","","","","","","933-0313","富山県高岡市福田六家44","","","","","","","","","","","","","","","6230002010951","","","",""
"有限会社櫛田エンジニア","8939656221100","","","","","","","326-0836","栃木県足利市南大町406-9","","","","","","","","","","","","","","","2060002035961","","","",""
"クシダ工業株式会社","4080148864189","","","","","","","490-1107","愛知県あま市森一丁目1-12","","","","","","","","","","","","","","","6180001030064","","","",""
"株式会社櫛引工業","7255961925327","","","","","","","333-0844","埼玉県川口市上青木六丁目23-27","","","","","","","","","","","","","","","2030001074583","","","",""
"株式会社クシベウィンテック","5836187137769","","","","","","","767-0000","香川県三豊市瀬町上瀬1574-1","","","","","","","","","","","","","","","5470001010839","","","",""
"株式会社くしべ農機","2019663380583","","","","","","","007-0820","北海道札幌市東区東雁来町347-76","","","","","","","","","","","","","","","8430001004932","","","",""
"株式会社クシロ","5218388934404","","","","","","","666-0024","兵庫県川西市久代一丁目5-42","","","","","","","","","","","","","","","6140001079329","","","",""
"釧路技研株式会社","6613458778454","","","","","","","084-0904","北海道釧路市新富士町六丁目3-10","","","","","","","","","","","","","","","3460001000396","","","",""
"有限会社クシロ産機","8115065310951","","","","","","","084-0915","北海道釧路市大楽毛南三丁目1-10","","","","","","","","","","","","","","","5460002003850","","","",""
"株式会社釧路プラント工業","5314714368134","","","","","","","084-0917","北海道釧路市大楽毛11-11","","","","","","","","","","","","","","","5460001003546","","","",""
"株式会社久慈製作所","1045711994062","","","","","","","041-1111","北海道亀田郡七飯町本町六丁目3-19","","","","","","","","","","","","","","","9440001004468","","","",""
"有限会社久慈精密","8692603066747","","","","","","","319-3523","茨城県久慈郡大子町大字袋田3468","","","","","","","","","","","","","","","3050002035937","","","",""
"有限会社久慈テック","2016220568256","","","","","","","313-0212","茨城県常陸太田市中染町2933-2","","","","","","","","","","","","","","","7050002035297","","","",""
"有限会社久次米製作所","7601466043730","","","","","","","771-0116","徳島県徳島市川内町宮島錦野42-2","","","","","","","","","","","","","","","7480002001099","","","",""
"有限会社九重エンジニアリング","9210684404795","","","","","","","434-0004","静岡県浜松市浜北区宮口4831-363","","","","","","","","","","","","","","","4080402015031","","","",""
"九條鋼管株式会社","2904696215221","","","","","","","550-0025","大阪府大阪市西区九条南三丁目6-31","","","","","","","","","","","","","","","9120001042847","","","",""
"株式会社九条精工","9713091494389","","","","","","","601-8457","京都府京都市南区唐橋琵琶町34-4","","","","","","","","","","","","","","","4130001010460","","","",""
"株式会社楠木製作所","6459119753525","","","","","","","595-0037","大阪府泉大津市虫取町二丁目9-18","","","","","","","","","","","","","","","4120101043493","","","",""
"クス精密株式会社","6576621144564","","","","","","","879-4521","大分県玖珠郡玖珠町大字太田255-2","","","","","","","","","","","","","","","7320001010331","","","",""
"株式会社クスダ","1273806458180","","","","","","","633-2170","奈良県宇陀市大宇陀下茶2140","","","","","","","","","","","","","","","8150001009729","","","",""
"有限会社クスダ機工","9574333682917","","","","","","","803-0833","福岡県北九州市小倉北区朝日ケ丘3-28 203号","","","","","","","","","","","","","","","2290802007377","","","",""
"楠田金属株式会社","1543511280525","","","","","","","581-0042","大阪府八尾市南木の本一丁目68-1","","","","","","","","","","","","","","","1122001018347","","","",""
"株式会社クスノキ","3517767720769","","","","","","","489-0027","愛知県瀬戸市東拝戸町87-2","","","","","","","","","","","","","","","9180001079801","","","",""
"楠工業株式会社","3866397425926","","","","","","","462-0004","愛知県名古屋市北区三軒町183","","","","","","","","","","","","","","","3180001011991","","","",""
"有限会社楠工業所","7938268165811","","","","","","","424-0114","静岡県静岡市清水区庵原町135-17","","","","","","","","","","","","","","","8080002009768","","","",""
"株式会社楠商会","9851442684871","","","","","","","055-0007","北海道沙流郡日高町富川西六丁目1-3","","","","","","","","","","","","","","","4430001055681","","","",""
"有限会社楠木住宅設備","9186737580704","","","","","","","007-0809","北海道札幌市東区東苗穂九条二丁目1-22","","","","","","","","","","","","","","","9430002033442","","","",""
"楠精工株式会社","4673340854352","","","","","","","456-0056","愛知県名古屋市熱田区三番町4-13","","","","","","","","","","","","","","","3180001021768","","","",""
"株式会社楠製作所","8819684991064","","","","","","","639-2205","奈良県御所市大字東辻239-1","","","","","","","","","","","","","","","8150001014935","","","",""
"有限会社クスノキ厨房","4656373851017","","","","","","","734-0052","広島県広島市南区堀越二丁目8-25","","","","","","","","","","","","","","","6240002004928","","","",""
"楠ボイラ株式会社","9057665443803","","","","","","","556-0021","大阪府大阪市浪速区幸町三丁目3-3","","","","","","","","","","","","","","","9120001037962","","","",""
"株式会社楠ボイラー産業","7373567295622","","","","","","","550-0025","大阪府大阪市西区九条南一丁目4-14","","","","","","","","","","","","","","","7120001042824","","","",""
"有限会社クスノキモデリック","9757518789825","","","","","","","617-0004","京都府向日市鶏冠井町馬司8-6","","","","","","","","","","","","","","","2130002025121","","","",""
"有限会社楠瀬工作所","7087909587838","","","","","","","552-0016","大阪府大阪市港区三先一丁目8-26","","","","","","","","","","","","","","","6120002015425","","","",""
"株式会社楠原製作所","5347850552256","","","","","","","811-2100","福岡県糟屋郡須恵町大字上須恵1319-2","","","","","","","","","","","","","","","7290001038211","","","",""
"有限会社楠見製作所","5138985648091","","","","","","","132-0021","東京都江戸川区中央四丁目19-5","","","","","","","","","","","","","","","5011702003516","","","",""
"楠本技研株式会社","5501360819557","","","","","","","599-8265","大阪府堺市中区八田西町二丁17-56","","","","","","","","","","","","","","","8120101002000","","","",""
"有限会社クズウ精工","9507201166332","","","","","","","245-0016","神奈川県横浜市泉区和泉町6600-3","","","","","","","","","","","","","","","1020002002818","","","",""
"有限会社葛生製作所","2504880771756","","","","","","","152-0002","東京都目黒区目黒本町三丁目7-12","","","","","","","","","","","","","","","4013202002115","","","",""
"株式会社葛生鉄工所","6635720796972","","","","","","","332-0024","埼玉県川口市飯原町1-6","","","","","","","","","","","","","","","4030001074581","","","",""
"有限会社葛城製作所","3629000503435","","","","","","","639-0243","奈良県香芝市藤山二丁目1143","","","","","","","","","","","","","","","3150002008817","","","",""
"クズシマ金属加工株式会社","4513327608483","","","","","","","492-8253","愛知県稲沢市奥田神ノ木町4","","","","","","","","","","","","","","","8180001085742","","","",""
"株式会社クズワ鐵工所","9070022123999","","","","","","","252-0244","神奈川県相模原市中央区田名3586-3","","","","","","","","","","","","","","","4021001011872","","","",""
"有限会社久世鉄工所","4409550297784","","","","","","","773-0007","徳島県小松島市金磯町8-90","","","","","","","","","","","","","","","8480002007673","","","",""
"株式会社久世金型","6299476769022","","","","","","","520-3012","滋賀県栗東市岡綾ヶ井179-1","","","","","","","","","","","","","","","3160001013338","","","",""
"クチダ工業株式会社","7800765732953","","","","","","","555-0012","大阪府大阪市西淀川区御幣島六丁目13-63","","","","","","","","","","","","","","","2120001049519","","","",""
"株式会社クチバ機工","7871659585210","","","","","","","538-0035","大阪府大阪市鶴見区浜三丁目11-15","","","","","","","","","","","","","","","3120001001775","","","",""
"ＣＯＯＫ株式会社","1182943550984","","","","","","","399-4301","長野県上伊那郡宮田村1951-1","","","","","","","","","","","","","","","2100001021314","","","",""
"株式会社クックウィル","3941096628671","","","","","","","505-0041","岐阜県美濃加茂市太田町4172-2","","","","","","","","","","","","","","","6200001039318","","","",""
"株式会社クツザワ","3329365997354","","","","","","","019-0701","秋田県横手市増田町増田館花20-1","","","","","","","","","","","","","","","8410001009140","","","",""
"有限会社沓名製作所","8206273699346","","","","","","","485-0047","愛知県小牧市曙町115","","","","","","","","","","","","","","","6180002068913","","","",""
"有限会社クツミ機械","8459464604297","","","","","","","636-0905","奈良県生駒郡平群町上庄二丁目9-5","","","","","","","","","","","","","","","8150002006221","","","",""
"有限会社工藤消防設備","9746445746126","","","","","","","889-2533","宮崎県日南市星倉四丁目6-9","","","","","","","","","","","","","","","1350002017262","","","",""
"有限会社クドウ精工","4863429409463","","","","","","","143-0015","東京都大田区大森西四丁目7-9","","","","","","","","","","","","","","","7010802004471","","","",""
"有限会社工藤製作所","6643164401632","","","","","","","213-0002","神奈川県川崎市高津区二子三丁目34-3","","","","","","","","","","","","","","","2020002088831","","","",""
"有限会社工藤製作所","4115515709382","","","","","","","990-0813","山形県山形市桧町二丁目9-32","","","","","","","","","","","","","","","8390002000885","","","",""
"有限会社工藤製作所","8302847061218","","","","","","","115-0052","東京都北区赤羽北二丁目4-5","","","","","","","","","","","","","","","3011502001812","","","",""
"有限会社工藤製作所","7701173306353","","","","","","","332-0001","埼玉県川口市朝日三丁目14-15","","","","","","","","","","","","","","","4030002102358","","","",""
"株式会社工藤鋳造所","4187816861226","","","","","","","132-0031","東京都江戸川区松島一丁目41-14","","","","","","","","","","","","","","","7011701002525","","","",""
"株式会社工藤鉄工所","5881933481785","","","","","","","332-0003","埼玉県川口市東領家五丁目4-10","","","","","","","","","","","","","","","5030001074589","","","",""
"株式会社工藤鉄工所","3679618185111","","","","","","","070-0028","北海道旭川市東八条三丁目3-7","","","","","","","","","","","","","","","7450001001045","","","",""
"株式会社工藤電機","8096699727558","","","","","","","544-0033","大阪府大阪市生野区勝山北五丁目20-17","","","","","","","","","","","","","","","2120001017327","","","",""
"工藤プラスチック工業株式会社","7755226792900","","","","","","","174-0065","東京都板橋区若木三丁目5-3","","","","","","","","","","","","","","","8011401001768","","","",""
"工藤防災株式会社","3239521097605","","","","","","","355-0017","埼玉県東松山市松葉町三丁目3-3","","","","","","","","","","","","","","","1030001072282","","","",""
"有限会社工藤ミーリング","9518721751571","","","","","","","015-0045","秋田県由利本荘市葛法追留13","","","","","","","","","","","","","","","8410002007589","","","",""
"株式会社クドー機械開発","4606841788574","","","","","","","121-0057","東京都足立区神明南一丁目14-26","","","","","","","","","","","","","","","8011801007308","","","",""
"玖長鋼業株式会社","4938593931692","","","","","","","272-0115","千葉県市川市富浜三丁目2-19","","","","","","","","","","","","","","","3040001032606","","","",""
"株式会社クニアキ製作所","5534346240144","","","","","","","333-0844","埼玉県川口市上青木二丁目40-10","","","","","","","","","","","","","","","1030001100761","","","",""
"有限会社国井製作所","8990683154762","","","","","","","251-0012","神奈川県藤沢市村岡東二丁目271","","","","","","","","","","","","","","","7021002001556","","","",""
"有限会社クニイチ","6467310570927","","","","","","","441-8134","愛知県豊橋市植田町東畑33-1","","","","","","","","","","","","","","","5180302007233","","","",""
"有限会社国井抜型","8696715814334","","","","","","","124-0012","東京都葛飾区立石二丁目18-12","","","","","","","","","","","","","","","3011802002378","","","",""
"株式会社くにさきＪＩＧ","4406060365248","","","","","","","873-0511","大分県国東市国東町小原4200-3","","","","","","","","","","","","","","","8320001008515","","","",""
"有限会社国定製作所","9009547236332","","","","","","","143-0014","東京都大田区大森中一丁目19-13","","","","","","","","","","","","","","","9010802004494","","","",""
"國澤工業株式会社","6782074550662","","","","","","","333-0835","埼玉県川口市大字道合41-23","","","","","","","","","","","","","","","1030001081696","","","",""
"有限会社国澤パーツフイーダ","2467370897981","","","","","","","788-0014","高知県宿毛市大島15-22-48","","","","","","","","","","","","","","","6490002009092","","","",""
"有限会社久仁精機","4820487237820","","","","","","","370-3504","群馬県北群馬郡榛東村大字広馬場1788","","","","","","","","","","","","","","","4070002027295","","","",""
"株式会社久仁製作所","5989402832991","","","","","","","132-0025","東京都江戸川区松江一丁目19-8","","","","","","","","","","","","","","","1011701002530","","","",""
"株式会社国隆金属工業所","5327219272424","","","","","","","552-0001","大阪府大阪市港区波除二丁目8-15","","","","","","","","","","","","","","","3120001027416","","","",""
"株式会社国高防災","2483032313678","","","","","","","915-0094","福井県越前市横市町5-1","","","","","","","","","","","","","","","3210001013803","","","",""
"有限会社クニタケ産業","5398111903399","","","","","","","510-0025","三重県四日市市東新町3-7","","","","","","","","","","","","","","","3190002019975","","","",""
"国立プレス株式会社","4570731732359","","","","","","","208-0034","東京都武蔵村山市残堀一丁目105-1","","","","","","","","","","","","","","","5012801002037","","","",""
"有限会社国谷鉄工所","8399952574115","","","","","","","933-0106","富山県高岡市伏木本町20-14","","","","","","","","","","","","","","","3230002010954","","","",""
"有限会社国田鉄工所","7449373755809","","","","","","","675-2451","兵庫県加西市上万願寺町720","","","","","","","","","","","","","","","7140002062316","","","",""
"株式会社クニチカ","1557433892345","","","","","","","761-4431","香川県小豆郡小豆島町片城甲44-133","","","","","","","","","","","","","","","1470001012277","","","",""
"国津精機株式会社","9957321534927","","","","","","","559-0011","大阪府大阪市住之江区北加賀屋四丁目4-21","","","","","","","","","","","","","","","8120001042831","","","",""
"有限会社クニトシ工業","6789535373134","","","","","","","701-0112","岡山県倉敷市下庄1121-1","","","","","","","","","","","","","","","6260002017804","","","",""
"有限会社クニトミ","2765218656488","","","","","","","564-0054","大阪府吹田市芳野町7-13","","","","","","","","","","","","","","","4120902005964","","","",""
"国富産業有限会社","5108242634982","","","","","","","410-0875","静岡県沼津市今沢10-10","","","","","","","","","","","","","","","8080102004719","","","",""
"有限会社国富製作所","4620125166718","","","","","","","564-0054","大阪府吹田市芳野町7-13","","","","","","","","","","","","","","","1120902006016","","","",""
"有限会社国友精機","2299983742174","","","","","","","861-0304","熊本県山鹿市鹿本町御宇田2174","","","","","","","","","","","","","","","8330002018462","","","",""
"有限会社邦友製作所","5823171904983","","","","","","","613-0023","京都府久世郡久御山町野村村東317-1","","","","","","","","","","","","","","","9130002027301","","","",""
"株式会社クニナリ","8988690108415","","","","","","","876-1101","大分県佐伯市大字狩生2107","","","","","","","","","","","","","","","1320001008918","","","",""
"有限会社国弘製作所","8492828123201","","","","","","","251-0047","神奈川県藤沢市辻堂五丁目6-1","","","","","","","","","","","","","","","4021002001559","","","",""
"株式会社国英製作所","9221388766323","","","","","","","680-1216","鳥取県鳥取市河原町釜口802","","","","","","","","","","","","","","","1270001002240","","","",""
"株式会社くにまつ機開","7621757178276","","","","","","","440-0072","愛知県豊橋市船町125","","","","","","","","","","","","","","","5180301005502","","","",""
"株式会社国松工業","6155586979555","","","","","","","811-2320","福岡県糟屋郡粕屋町内橋東二丁目1-25","","","","","","","","","","","","","","","5290001038808","","","",""
"有限会社国松精工","4152919145930","","","","","","","615-0052","京都府京都市右京区西院清水町71","","","","","","","","","","","","","","","9130002000539","","","",""
"有限会社国見工業","7708224819342","","","","","","","024-0041","岩手県北上市稲瀬町上台373-2","","","","","","","","","","","","","","","8400002009306","","","",""
"株式会社國光鐵工","4974004937577","","","","","","","430-0822","静岡県浜松市中央区東町453","","","","","","","","","","","","","","","8080401001499","","","",""
"有限会社国峰製作所","3020595579825","","","","","","","370-0868","群馬県高崎市鼻高町716","","","","","","","","","","","","","","","4070002013023","","","",""
"有限会社国村製作所","6515662190360","","","","","","","212-0024","神奈川県川崎市幸区塚越三丁目430-12","","","","","","","","","","","","","","","3020002080515","","","",""
"株式会社国本精機","7462901661415","","","","","","","243-0213","神奈川県厚木市飯山2490-1","","","","","","","","","","","","","","","7021001019665","","","",""
"株式会社国安製作所","6146059224794","","","","","","","756-0833","山口県山陽小野田市北竜王町7-8","","","","","","","","","","","","","","","3250001004798","","","",""
"有限会社邦和工業","6115937937555","","","","","","","491-0923","愛知県一宮市大和町氏永北山11-1","","","","","","","","","","","","","","","3180002078824","","","",""
"株式会社椚原製作所","7547074307412","","","","","","","639-0243","奈良県香芝市藤山二丁目1156-5","","","","","","","","","","","","","","","3150002008890","","","",""
"株式会社久野金型","4857106016330","","","","","","","490-1436","愛知県海部郡飛島村竹之郷一丁目111","","","","","","","","","","","","","","","7180001097342","","","",""
"株式会社久野金型製作所","2297566226609","","","","","","","438-0801","静岡県磐田市高見丘1214","","","","","","","","","","","","","","","8080401017000","","","",""
"有限会社久能木金型製作所","8129438822592","","","","","","","334-0013","埼玉県川口市南鳩ヶ谷三丁目18-22","","","","","","","","","","","","","","","1030002098839","","","",""
"久野金属工業株式会社","5888805144448","","","","","","","479-0002","愛知県常滑市久米池田174","","","","","","","","","","","","","","","5180001014373","","","",""
"有限会社久野鉄工所","7351255197261","","","","","","","488-0872","愛知県尾張旭市平子町長池上6437","","","","","","","","","","","","","","","1180002072671","","","",""
"有限会社久野鉄工所","1399745839009","","","","","","","474-0011","愛知県大府市横根町古井戸20-2","","","","","","","","","","","","","","","6180002084753","","","",""
"有限会社久野鉄工所","2666277832509","","","","","","","456-0071","愛知県名古屋市熱田区明野町11-25","","","","","","","","","","","","","","","4180002020231","","","",""
"九戸精密株式会社","1321096488887","","","","","","","140-0001","東京都品川区北品川一丁目14-8 スタービル","","","","","","","","","","","","","","","7400001007880","","","",""
"クノールブレムゼ商用車システムジャパン株式会社","6690422213662","","","","","","","350-0269","埼玉県坂戸市にっさい花みず木六丁目22-1","","","","","","","","","","","","","","","8030001070115","","","",""
"有限会社久保井工作所","3980100413447","","","","","","","223-0056","神奈川県横浜市港北区新吉田町520-5","","","","","","","","","","","","","","","9020002033335","","","",""
"有限会社クボエンジニアリング","6884562096696","","","","","","","672-8035","兵庫県姫路市飾磨区中島3428","","","","","","","","","","","","","","","7140002048307","","","",""
"株式会社久保機械設備工業","4484166943339","","","","","","","254-0019","神奈川県平塚市西真土一丁目3-60","","","","","","","","","","","","","","","7021001049142","","","",""
"久保機工株式会社","2375112741374","","","","","","","158-0083","東京都世田谷区奥沢五丁目26-12","","","","","","","","","","","","","","","3010901003386","","","",""
"久保機工株式会社","6762153121503","","","","","","","244-0815","神奈川県横浜市戸塚区下倉田町1803","","","","","","","","","","","","","","","2020001022873","","","",""
"有限会社久保金属製作所","4111088727236","","","","","","","581-0846","大阪府八尾市上之島町南七丁目23","","","","","","","","","","","","","","","6122002012922","","","",""
"有限会社久保倉製作所","1941453036772","","","","","","","215-0013","神奈川県川崎市麻生区王禅寺766","","","","","","","","","","","","","","","6020002094256","","","",""
"株式会社クボ・クレスタ","6707172379128","","","","","","","352-0002","埼玉県新座市東三丁目9-22","","","","","","","","","","","","","","","7030001047320","","","",""
"株式会社久保工業","9630908947330","","","","","","","144-0033","東京都大田区東糀谷三丁目16-14","","","","","","","","","","","","","","","8010801016062","","","",""
"久保工業株式会社","9489587470552","","","","","","","850-0067","長崎県長崎市小浦町20","","","","","","","","","","","","","","","5310001000491","","","",""
"有限会社クボ製作所","3515226377168","","","","","","","407-0044","山梨県韮崎市旭町上條北割金山1231","","","","","","","","","","","","","","","7090002013596","","","",""
"有限会社久保製作所","2403282275685","","","","","","","577-0016","大阪府東大阪市長田西五丁目2-29","","","","","","","","","","","","","","","9122002001591","","","",""
"有限会社久保製作所","3184560856859","","","","","","","370-3102","群馬県高崎市箕郷町生原1199-2","","","","","","","","","","","","","","","9070002014108","","","",""
"株式会社クボ製作所","9794241372534","","","","","","","959-2206","新潟県阿賀野市かがやき14-1","","","","","","","","","","","","","","","9110001011415","","","",""
"株式会社久保製作所","8455532478696","","","","","","","332-0003","埼玉県川口市東領家二丁目19-21","","","","","","","","","","","","","","","8030001074594","","","",""
"株式会社久保製作所","1749085033071","","","","","","","358-0014","埼玉県入間市宮寺4083","","","","","","","","","","","","","","","4030001025576","","","",""
"株式会社久保製作所","4252090283816","","","","","","","332-0032","埼玉県川口市中青木一丁目7-4","","","","","","","","","","","","","","","7030001074595","","","",""
"株式会社久保製作所","2171587149049","","","","","","","121-0812","東京都足立区西保木間一丁目15-18","","","","","","","","","","","","","","","3011801007320","","","",""
"株式会社クボタ","4401389364293","","","","","","","481-0003","愛知県北名古屋市能田379-1","","","","","","","","","","","","","","","3180001025281","","","",""
"株式会社クボタ","7594269126580","","","","","","","556-0012","大阪府大阪市浪速区敷津東一丁目2-47","","","","","","","","","","","","","","","1120001037978","","","",""
"株式会社クボタ","1773410775689","","","","","","","333-0866","埼玉県川口市芝二丁目26-25","","","","","","","","","","","","","","","6030001074596","","","",""
"株式会社クボタ","7336901102278","","","","","","","377-0002","群馬県渋川市中村758","","","","","","","","","","","","","","","9070001017615","","","",""
"有限会社久保田","6225370370684","","","","","","","737-2506","広島県呉市安浦町大字原畑566","","","","","","","","","","","","","","","8240002035112","","","",""
"久保田化工機株式会社","6218089141912","","","","","","","230-0051","神奈川県横浜市鶴見区鶴見中央四丁目16-3","","","","","","","","","","","","","","","8020001017117","","","",""
"株式会社久保田金型工作所","5082559747382","","","","","","","581-0831","大阪府八尾市山本町北三丁目5-22","","","","","","","","","","","","","","","5120001017308","","","",""
"クボタ空調株式会社","9244042517311","","","","","","","104-0031","東京都中央区京橋二丁目1-3 京橋トラストタワー","","","","","","","","","","","","","","","1010001041966","","","",""
"有限会社窪田工業","1962790106429","","","","","","","763-0045","香川県丸亀市新町4-24 グランコーポ丸亀404号室","","","","","","","","","","","","","","","5470002014426","","","",""
"株式会社窪田工業","8165012230308","","","","","","","752-0927","山口県下関市長府扇町5-64","","","","","","","","","","","","","","","5250001005357","","","",""
"有限会社久保田工具製作所","5525751704978","","","","","","","497-0005","愛知県あま市七宝町伊福四之割34","","","","","","","","","","","","","","","6180002092285","","","",""
"有限会社久保田工作所","3892399063580","","","","","","","399-3201","長野県下伊那郡豊丘村大字河野1864","","","","","","","","","","","","","","","3100002038141","","","",""
"株式会社久保田工作所","8392475697534","","","","","","","739-1805","広島県安芸高田市高宮町原田1636-2","","","","","","","","","","","","","","","5240001055915","","","",""
"窪田産業株式会社","8155036942747","","","","","","","614-8042","京都府八幡市八幡盛戸17-4","","","","","","","","","","","","","","","2130001038033","","","",""
"有限会社窪田精機工業","3593223404359","","","","","","","653-0035","兵庫県神戸市長田区庄田町一丁目6-3","","","","","","","","","","","","","","","4140002008453","","","",""
"有限会社久保田精工","6206462521914","","","","","","","326-0825","栃木県足利市中川町3731","","","","","","","","","","","","","","","6060002035974","","","",""
"株式会社久保田製作所","9198285550881","","","","","","","950-3134","新潟県新潟市北区新崎372-17","","","","","","","","","","","","","","","8110001001739","","","",""
"有限会社久保田製作所","6067489237656","","","","","","","354-0044","埼玉県入間郡三芳町大字北永井55-3","","","","","","","","","","","","","","","5030002076997","","","",""
"有限会社窪田製作所","5827383207036","","","","","","","146-0083","東京都大田区千鳥二丁目35-11","","","","","","","","","","","","","","","8010802004512","","","",""
"有限会社久保田製作所","3568134741057","","","","","","","190-1221","東京都西多摩郡瑞穂町大字箱根ケ崎275-14","","","","","","","","","","","","","","","2013102002720","","","",""
"株式会社久保田製作所","4655045531731","","","","","","","470-0162","愛知県愛知郡東郷町大字春木千子545-24","","","","","","","","","","","","","","","7180001066735","","","",""
"株式会社クボタ製作所","7360104398687","","","","","","","252-0212","神奈川県相模原市中央区宮下二丁目3-9","","","","","","","","","","","","","","","2021002019603","","","",""
"クボタ鉄工株式会社","1480158396542","","","","","","","822-0022","福岡県直方市大字知古池ノ上1761-68","","","","","","","","","","","","","","","9290801014120","","","",""
"株式会社久保田鉄工所","3139006306866","","","","","","","101-0024","東京都千代田区神田和泉町1-12-17","","","","","","","","","","","","","","","4010001014985","","","",""
"株式会社久保田鉄工所","8005750758265","","","","","","","455-0076","愛知県名古屋市港区川間町三丁目19","","","","","","","","","","","","","","","1180001006341","","","",""
"有限会社久保田鉄工所","4625986716189","","","","","","","424-0052","静岡県静岡市清水区北脇302-1","","","","","","","","","","","","","","","4080002009763","","","",""
"クボタメンブレン株式会社","6463826175319","","","","","","","520-3211","滋賀県湖南市高松町2-1","","","","","","","","","","","","","","","1122001021508","","","",""
"有限会社久保田溶接工業所","2435935508342","","","","","","","321-0127","栃木県宇都宮市羽牛田町30-1","","","","","","","","","","","","","","","1060002003317","","","",""
"有限会社久保鉄工","1976948420824","","","","","","","573-1153","大阪府枚方市招提大谷三丁目18-6","","","","","","","","","","","","","","","2120002073996","","","",""
"有限会社久保鉄工","3488033279205","","","","","","","729-3102","広島県福山市新市町大字相方1089-62","","","","","","","","","","","","","","","9240002038700","","","",""
